1053083483	20220708	202207	2022	2022.5151	AFG	AFGHANISTAN	AFG								IGOWSTNAT	NATO	WST	NAT				IGO			0	160	160	16	4	-4.0	40	8	40	-5.00461254612547	4	Panjshir, Panjshir, Afghanistan	AF	AF42	35.2648	69.4687	-3389223	4	Panjshir, Panjshir, Afghanistan	AF	AF42	35.2648	69.4687	-3389223	4	Panjshir, Panjshir, Afghanistan	AF	AF42	35.2648	69.4687	-3389223	20220708	https://www.bignewsnetwork.com/news/272613401/afghanistan-thousands-displaced-in-sar-e-pul-province-due-to-fighting-over-coal-mines
1053083484	20220708	202207	2022	2022.5151	AFG	KABUL	AFG								PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	40	8	40	-5.00461254612547	4	Panjshir, Panjshir, Afghanistan	AF	AF42	35.2648	69.4687	-3389223	4	Panjshir, Panjshir, Afghanistan	AF	AF42	35.2648	69.4687	-3389223	4	Panjshir, Panjshir, Afghanistan	AF	AF42	35.2648	69.4687	-3389223	20220708	https://www.bignewsnetwork.com/news/272613401/afghanistan-thousands-displaced-in-sar-e-pul-province-due-to-fighting-over-coal-mines
1053083546	20220708	202207	2022	2022.5151	BUS	COMPANIES						BUS													1	010	010	01	1	0.0	16	2	16	-3.15155682499383	1	Afghanistan	AF	AF	33	66	AF	0							4	Karachi, Sindh, Pakistan	PK	PK05	24.8667	67.05	-2764584	20220708	https://news.webindia123.com/news/Articles/World/20220708/3960501.html
1053083547	20220708	202207	2022	2022.5151	BUS	COMPANIES						BUS													1	010	010	01	1	0.0	4	2	4	-3.15155682499383	1	Afghanistan	AF	AF	33	66	AF	0							1	Afghanistan	AF	AF	33	66	AF	20220708	https://news.webindia123.com/news/Articles/World/20220708/3960501.html
1053083678	20220708	202207	2022	2022.5151	COP	DEPUTY						COP													1	040	040	04	1	1.0	90	5	90	-4.10958904109589	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	0							4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220708	https://www.longbeachstar.com/news/272613346/un-envoy-meets-hamid-karzai-to-discuss-pressing-issues-affecting-afghans
1053083774	20220708	202207	2022	2022.5151	CVL	RESIDENTS						CVL			UAF	ARMED GROUP						UAF			0	1822	182	18	4	-9.0	3	1	3	-5.16605166051661	4	Panjshir, Panjshir, Afghanistan	AF	AF42	35.2648	69.4687	-3389223	4	Panjshir, Panjshir, Afghanistan	AF	AF42	35.2648	69.4687	-3389223	4	Panjshir, Panjshir, Afghanistan	AF	AF42	35.2648	69.4687	-3389223	20220708	https://news.webindia123.com/news/Articles/World/20220708/3960507.html
1053084247	20220708	202207	2022	2022.5151	MOS	ISLAMIC				MOS															0	186	186	18	4	-10.0	50	5	50	-4.10958904109589	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	0							4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220708	https://www.longbeachstar.com/news/272613346/un-envoy-meets-hamid-karzai-to-discuss-pressing-issues-affecting-afghans
1053084293	20220708	202207	2022	2022.5151	PAK	PAKISTAN	PAK								AFG	KABUL	AFG								1	043	043	04	1	2.8	32	8	32	-5.00461254612547	4	Rawalpindi, Punjab, Pakistan	PK	PK04	33.6	73.0667	-2772585	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Rawalpindi, Punjab, Pakistan	PK	PK04	33.6	73.0667	-2772585	20220708	https://www.bignewsnetwork.com/news/272613401/afghanistan-thousands-displaced-in-sar-e-pul-province-due-to-fighting-over-coal-mines
1053084294	20220708	202207	2022	2022.5151	PAK	PAKISTAN	PAK								AFG	AFGHANISTAN	AFG								1	043	043	04	1	2.8	8	8	8	-5.00461254612547	4	Rawalpindi, Punjab, Pakistan	PK	PK04	33.6	73.0667	-2772585	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220708	https://www.bignewsnetwork.com/news/272613401/afghanistan-thousands-displaced-in-sar-e-pul-province-due-to-fighting-over-coal-mines
1053084347	20220708	202207	2022	2022.5151	RUS	RUSSIA	RUS																		0	190	190	19	4	-10.0	6	2	6	-0.718961821447197	1	Afghanistan	AF	AF	33	66	AF	0							1	Russia	RS	RS	60	100	RS	20220708	https://www.bbc.com/news/world-us-canada-62001336
1053084536	20220708	202207	2022	2022.5151	UKRCOP	UKRAINE	UKR					COP			UKR	DONBAS	UKR								1	110	110	11	3	-2.0	8	2	8	-0.72214819535369	1	Afghanistan	AF	AF	33	66	AF	4	Donbas, Ukraine (general), Ukraine	UP	UP00	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	48.5	38.5	-1038077	20220708	https://www.bbc.com/news/world-us-canada-62001336
1053084537	20220708	202207	2022	2022.5151	UKRCOP	UKRAINE	UKR					COP			UKR	UKRAINE	UKR								1	110	110	11	3	-2.0	2	2	2	-0.72214819535369	1	Afghanistan	AF	AF	33	66	AF	1	Russia	RS	RS	60	100	RS	4	Donbas, Ukraine (general), Ukraine	UP	UP00	48.5	38.5	-1038077	20220708	https://www.bbc.com/news/world-us-canada-62001336
1053084789	20220708	202207	2022	2022.5151	USA	UNITED STATES	USA								IGOWSTNAT	NATO	WST	NAT				IGO			0	160	160	16	4	-4.0	16	8	16	-5.00461254612547	5	Bamyan Province, Bamian, Afghanistan	AF	AF05	34.75	67.25	-3370073	1	United States	US	US	39.828175	-98.5795	US	5	Bamyan Province, Bamian, Afghanistan	AF	AF05	34.75	67.25	-3370073	20220708	https://www.bignewsnetwork.com/news/272613401/afghanistan-thousands-displaced-in-sar-e-pul-province-due-to-fighting-over-coal-mines
1053087452	20210708	202107	2021	2021.5151	AFG	AFGHANISTAN	AFG								GOV	FINANCE MINIST						GOV			0	0831	083	08	2	5.0	2	1	2	-0.93673992863168	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220708	https://www.azerbaijannews.net/news/272612763/with-uks-boris-johnson-set-to-quit-who-could-replace-him
1053087499	20220708	202207	2022	2022.5151											COP	POLICE						COP			0	023	023	02	1	3.4	1	1	1	-3.13390313390313	0							4	Sufi Baba, Kabol, Afghanistan	AF	AF13	34.5995	69.6501	9102554	4	Sufi Baba, Kabol, Afghanistan	AF	AF13	34.5995	69.6501	9102554	20220708	https://www.ndtv.com/india-news/afghan-sufi-baba-preacher-murder-cops-recover-car-used-in-crime-3138341
1053087669	20220708	202207	2022	2022.5151	AFG	AFGHANISTAN	AFG																		0	010	010	01	1	0.0	2	1	2	-3.13390313390313	4	Sufi Baba, Kabol, Afghanistan	AF	AF13	34.5995	69.6501	9102554	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20220708	https://www.ndtv.com/india-news/afghan-sufi-baba-preacher-murder-cops-recover-car-used-in-crime-3138341
1053087670	20220708	202207	2022	2022.5151	AFG	AFGHANISTAN	AFG																		0	010	010	01	1	0.0	2	1	2	-3.13390313390313	4	Sufi Baba, Kabol, Afghanistan	AF	AF13	34.5995	69.6501	9102554	0							4	Sufi Baba, Kabol, Afghanistan	AF	AF13	34.5995	69.6501	9102554	20220708	https://www.ndtv.com/india-news/afghan-sufi-baba-preacher-murder-cops-recover-car-used-in-crime-3138341
1053087671	20220708	202207	2022	2022.5151	AFG	AFGHANISTAN	AFG																		1	012	012	01	1	-0.4	10	2	10	-5.24861878453038	1	Afghanistan	AF	AF	33	66	AF	0							1	Afghanistan	AF	AF	33	66	AF	20220708	https://www.azerbaijannews.net/news/272613154/185-prisoners-set-free-from-afghanistan-kandahar-jail
1053087672	20220708	202207	2022	2022.5151	AFG	JALALABAD	AFG																		0	090	090	09	2	-2.0	7	1	7	-8.44062947067238	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	34.4265	70.4515	-3377673	0							4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	34.4265	70.4515	-3377673	20220708	https://www.azerbaijannews.net/news/272612516/taliban-execute-disappear-alleged-militants-in-afghanistan-human-rights-watch
1053087673	20220708	202207	2022	2022.5151	AFG	AFGHANISTAN	AFG																		0	193	193	19	4	-10.0	4	1	4	-3.13390313390313	4	Sufi Baba, Kabol, Afghanistan	AF	AF13	34.5995	69.6501	9102554	0							4	Sufi Baba, Kabol, Afghanistan	AF	AF13	34.5995	69.6501	9102554	20220708	https://www.ndtv.com/india-news/afghan-sufi-baba-preacher-murder-cops-recover-car-used-in-crime-3138341
1053087674	20220708	202207	2022	2022.5151	AFG	AFGHANISTAN	AFG								COP	POLICE						COP			0	172	172	17	4	-5.0	2	1	2	-0.93652445369407	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220708	https://www.azerbaijannews.net/news/272612876/boris-johnson-resigns-as-prime-minister---heres-who-could-replace-him
1053087676	20220708	202207	2022	2022.5151	AFG	AFGHANISTAN	AFG								GOV	FINANCE MINIST						GOV			0	0831	083	08	2	5.0	6	2	6	-0.99452103783586	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220708	https://www.azerbaijannews.net/news/272612763/with-uks-boris-johnson-set-to-quit-who-could-replace-him
1053087677	20220708	202207	2022	2022.5151	AFG	AFGHANISTAN	AFG								OPP	PRISONER						OPP			1	0841	084	08	2	7.0	30	3	30	-4.08904969116185	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220708	https://www.azerbaijannews.net/news/272613154/185-prisoners-set-free-from-afghanistan-kandahar-jail
1053087678	20220708	202207	2022	2022.5151	AFGINSTAL	TALIBAN	AFG	TAL				INS			ARE	UNITED ARAB EMIRATES	ARE								1	036	036	03	1	4.0	6	3	6	-4.71380471380471	1	Qatar	QA	QA	25.5	51.25	QA	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	Turkey	TU	TU	39.059012	34.911546	TU	20220708	https://www.azerbaijannews.net/news/272613254/uae-to-run-kabul-airport-in-deal-with-taliban-report
1053087680	20220708	202207	2022	2022.5151	AFGREB	AFGHANISTAN	AFG					REB			AFGINSTAL	TALIBAN	AFG	TAL				INS			1	186	186	18	4	-10.0	5	1	5	-8.44062947067238	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	34.4265	70.4515	-3377673	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	34.4265	70.4515	-3377673	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	34.4265	70.4515	-3377673	20220708	https://www.azerbaijannews.net/news/272612516/taliban-execute-disappear-alleged-militants-in-afghanistan-human-rights-watch
1053087817	20220708	202207	2022	2022.5151	BUS	BUSINESS						BUS			GOV	FOREIGN SECRETARY						GOV			0	017	017	01	1	0.0	24	3	24	-0.848130880750324	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220708	https://www.azerbaijannews.net/news/272612876/boris-johnson-resigns-as-prime-minister---heres-who-could-replace-him
1053087974	20220708	202207	2022	2022.5151	COP	POLICE						COP			MED	LOCAL MEDIA						MED			1	193	193	19	4	-10.0	4	2	4	-5.74428196475441	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220708	https://www.azerbaijannews.net/news/272612740/one-policeman-killed-4-others-injured-in-explosion-at-police-check-post-in-pakistan
1053087980	20220708	202207	2022	2022.5151	COP	POLICE						COP			PAK	PAKISTAN	PAK								1	193	193	19	4	-10.0	6	2	6	-5.74428196475441	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220708	https://www.azerbaijannews.net/news/272612740/one-policeman-killed-4-others-injured-in-explosion-at-police-check-post-in-pakistan
1053088267	20220708	202207	2022	2022.5151	GOV	MINIST						GOV													0	0831	083	08	2	5.0	11	3	11	-0.848130880750324	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	0							4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220708	https://www.azerbaijannews.net/news/272612876/boris-johnson-resigns-as-prime-minister---heres-who-could-replace-him
1053088280	20220708	202207	2022	2022.5151	GOV	GOVERNMENT						GOV													0	130	130	13	3	-4.4	18	2	18	-0.99452103783586	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	0							4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220708	https://www.azerbaijannews.net/news/272612763/with-uks-boris-johnson-set-to-quit-who-could-replace-him
1053088344	20220708	202207	2022	2022.5151	GOV	FINANCE MINIST						GOV			GBR	BRITISH	GBR								0	0831	083	08	2	5.0	2	1	2	-0.93673992863168	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220708	https://www.azerbaijannews.net/news/272612763/with-uks-boris-johnson-set-to-quit-who-could-replace-him
1053088444	20220708	202207	2022	2022.5151	GOVMIL	DEFENSE MINIST						GOV	MIL		UKR	UKRAINE	UKR								1	051	051	05	1	3.4	6	1	6	-0.80738177623991	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	54.5	-6.5	-2604275	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220708	https://www.azerbaijannews.net/news/272612763/with-uks-boris-johnson-set-to-quit-who-could-replace-him
1053088445	20220708	202207	2022	2022.5151	GOVMIL	DEFENSE MINIST						GOV	MIL		UKR	UKRAINE	UKR								1	051	051	05	1	3.4	6	1	6	-1.06609808102345	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220708	https://www.azerbaijannews.net/news/272612855/with-uks-boris-johnson-quitting-who-could-replace-him
1053088628	20220708	202207	2022	2022.5151	MED	MEDIA						MED			AFG	AFGHANISTAN	AFG								1	193	193	19	4	-10.0	2	1	2	-3.13390313390313	1	Argentina	AR	AR	-34	-64	AR	4	Sufi Baba, Kabol, Afghanistan	AF	AF13	34.5995	69.6501	9102554	1	Argentina	AR	AR	-34	-64	AR	20220708	https://www.ndtv.com/india-news/afghan-sufi-baba-preacher-murder-cops-recover-car-used-in-crime-3138341
1053088707	20220708	202207	2022	2022.5151	NGOHRIHRW	HUMAN RIGHTS WATCH		HRW				NGO	HRI		AFGINSTAL	TALIBAN	AFG	TAL				INS			1	186	186	18	4	-10.0	5	1	5	-8.44062947067238	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	34.4265	70.4515	-3377673	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	34.4265	70.4515	-3377673	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	34.4265	70.4515	-3377673	20220708	https://www.azerbaijannews.net/news/272612516/taliban-execute-disappear-alleged-militants-in-afghanistan-human-rights-watch
1053088727	20220708	202207	2022	2022.5151	PAK	PAKISTAN	PAK								COP	POLICEMAN						COP			1	183	183	18	4	-10.0	10	2	10	-5.74428196475441	1	Afghanistan	AF	AF	33	66	AF	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	33.7	73.1667	-2762812	20220708	https://www.azerbaijannews.net/news/272612740/one-policeman-killed-4-others-injured-in-explosion-at-police-check-post-in-pakistan
1053088758	20220708	202207	2022	2022.5151	REF	REFUGEE						REF			COP	POLICE						COP			0	023	023	02	1	3.4	1	1	1	-3.13390313390313	4	Sufi Baba, Kabol, Afghanistan	AF	AF13	34.5995	69.6501	9102554	4	Sufi Baba, Kabol, Afghanistan	AF	AF13	34.5995	69.6501	9102554	4	Sufi Baba, Kabol, Afghanistan	AF	AF13	34.5995	69.6501	9102554	20220708	https://www.ndtv.com/india-news/afghan-sufi-baba-preacher-murder-cops-recover-car-used-in-crime-3138341
1053090396	20220708	202207	2022	2022.5151	GOV	EMBASSY						GOV													0	030	030	03	1	4.0	10	1	10	-4.15929203539823	1	Afghanistan	AF	AF	33	66	AF	0							1	Afghanistan	AF	AF	33	66	AF	20220708	https://historyofyesterday.com/the-story-of-julian-assange-and-leaked-secret-us-intel-2191925cec86?gi=1e7467f59881
1053091099	20220708	202207	2022	2022.5151	USA	THE US	USA																		0	173	173	17	4	-5.0	10	1	10	-4.15929203539823	1	Afghanistan	AF	AF	33	66	AF	0							1	Afghanistan	AF	AF	33	66	AF	20220708	https://historyofyesterday.com/the-story-of-julian-assange-and-leaked-secret-us-intel-2191925cec86?gi=1e7467f59881
1053091367	20220708	202207	2022	2022.5151											AFG	AFGHANISTAN	AFG								1	010	010	01	1	0.0	8	1	8	-8.33333333333332	0							4	Uruzgan, Oruzgan, Afghanistan	AF	AF39	32.9277	66.6325	-3386012	4	Uruzgan, Oruzgan, Afghanistan	AF	AF39	32.9277	66.6325	-3386012	20220708	https://tolonews.com/index.php/afghanistan-178823
1053091368	20220708	202207	2022	2022.5151											AFG	AFGHANISTAN	AFG								1	051	051	05	1	3.4	8	1	8	-8.33333333333332	0							4	Uruzgan, Oruzgan, Afghanistan	AF	AF39	32.9277	66.6325	-3386012	4	Uruzgan, Oruzgan, Afghanistan	AF	AF39	32.9277	66.6325	-3386012	20220708	https://tolonews.com/index.php/afghanistan-178823
1053091520	20220708	202207	2022	2022.5151	AFG	AFGHAN	AFG								USA	THE US	USA								1	160	160	16	4	-4.0	10	1	10	-8.33333333333332	4	Uruzgan, Oruzgan, Afghanistan	AF	AF39	32.9277	66.6325	-3386012	4	Uruzgan, Oruzgan, Afghanistan	AF	AF39	32.9277	66.6325	-3386012	4	Uruzgan, Oruzgan, Afghanistan	AF	AF39	32.9277	66.6325	-3386012	20220708	https://tolonews.com/index.php/afghanistan-178823
1053097554	20220708	202207	2022	2022.5151	CHN	CHINA	CHN								AFG	AFGHANISTAN	AFG								1	0874	087	08	2	10.0	30	4	30	0.209205020920502	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220708	https://gulfnews.com/world/europe/first-candidate-launches-leadership-bid-after-boris-johnson-exit-1.1657244560384
1053100575	20220708	202207	2022	2022.5151	GOV	GOVERNMENT						GOV			AFG	AFGHANISTAN	AFG								0	061	061	06	2	6.4	5	1	5	-1.8018018018018	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220708	https://www.thenews.com.pk/print/972366-prices-of-fuel-food-items-to-come-down-miftah
1053103187	20210708	202107	2021	2021.5151	AFG	AFGHANISTAN	AFG								GOV	FINANCE MINIST						GOV			0	0831	083	08	2	5.0	1	1	1	-1.11008325624422	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	54.5	-6.5	-2604275	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220708	https://www.ksl.com/article/50435880/now-uks-boris-johnson-has-quit-who-could-replace-him
1053103305	20220708	202207	2022	2022.5151	AFG	AFGHANISTAN	AFG								GOV	FINANCE MINIST						GOV			0	0831	083	08	2	5.0	1	1	1	-1.11008325624422	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	50.4333	30.5167	-1044367	20220708	https://www.ksl.com/article/50435880/now-uks-boris-johnson-has-quit-who-could-replace-him
1053103545	20220708	202207	2022	2022.5151	GBR	UNITED KINGDOM	GBR																		1	030	030	03	1	4.0	2	1	2	-1.11008325624422	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	0							4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220708	https://www.ksl.com/article/50435880/now-uks-boris-johnson-has-quit-who-could-replace-him
1053103614	20220708	202207	2022	2022.5151	GOV	FINANCE MINIST						GOV			GBR	BRITISH	GBR								0	0831	083	08	2	5.0	1	1	1	-1.11008325624422	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	54.5	-6.5	-2604275	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220708	https://www.ksl.com/article/50435880/now-uks-boris-johnson-has-quit-who-could-replace-him
1053107065	20220708	202207	2022	2022.5151	USA	UNITED STATES	USA								AFG	AFGHANISTAN	AFG								1	193	193	19	4	-10.0	12	2	12	-0.448632486064016	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Afghanistan	AF	AF	33	66	AF	1	Iraq	IZ	IZ	33	44	IZ	20220708	https://www.washingtonexaminer.com/policy/defense-national-security/can-americas-all-volunteer-military-survive-a-dearth-of-volunteers
1053107567	20220708	202207	2022	2022.5151											AFG	AFGHANISTAN	AFG								0	042	042	04	1	1.9	2	2	2	-4.5371988622734	0							5	Helmand, Helmand, Afghanistan	AF	AF10	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	31	64	-3377342	20220708	https://www.washingtonexaminer.com/opinion/more-hell-in-helmand-province
1053107568	20220708	202207	2022	2022.5151											AFG	AFGHANISTAN	AFG								0	042	042	04	1	1.9	1	1	1	-4.69483568075118	0							5	Helmand, Helmand, Afghanistan	AF	AF10	31	64	-3377342	1	United States	US	US	39.828175	-98.5795	US	20220708	https://www.washingtonexaminer.com/opinion/more-hell-in-helmand-province
