1053454719	20220711	202207	2022	2022.5233	GOVMIL	DEFENCE SECRETARY						GOV	MIL												1	120	120	12	3	-4.0	944	119	944	-0.53793233719568	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	0							4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220711	https://www.peeblesshirenews.com/news/20269415.runners-riders---full-list-tories-fighting-replace-johnson-pm/
1053454928	20220711	202207	2022	2022.5233	MOS	ISLAMIC CLERIC				MOS					AFGINSTAL	TALIBAN	AFG	TAL				INS			0	042	042	04	1	1.9	20	2	20	-1.23203285420944	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://www.azerbaijannews.net/news/272615678/taliban-supreme-leader-akhundzada-vows-to-enforce-islamic-law-across-afghanistan
1053454977	20220711	202207	2022	2022.5233	PAK	PAKISTAN	PAK								AFG	AFGHANISTAN	AFG								0	012	012	01	1	-0.4	932	119	932	-0.537928721806778	1	Pakistan	PK	PK	30	70	PK	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220711	https://www.peeblesshirenews.com/news/20269415.runners-riders---full-list-tories-fighting-replace-johnson-pm/
1053454978	20220711	202207	2022	2022.5233	PAK	ISLAMABAD	PAK								AFGINSTALGOV	TALIBAN	AFG	TAL				INS	GOV		1	036	036	03	1	4.0	80	8	80	-0.69480764760577	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220711	https://www.bignewsnetwork.com/news/272615782/ttp-bid-for-political-legitimacy-may-fail-due-to-trust-deficit
1053454982	20220711	202207	2022	2022.5233	PAK	PAKISTAN	PAK								EDU	SCHOOL						EDU			0	043	043	04	1	2.8	1416	119	1416	-0.53793233719568	1	Pakistan	PK	PK	30	70	PK	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	1	Pakistan	PK	PK	30	70	PK	20220711	https://www.peeblesshirenews.com/news/20269415.runners-riders---full-list-tories-fighting-replace-johnson-pm/
1053457440	20220711	202207	2022	2022.5233	AFG	AFGHANISTAN	AFG																		1	010	010	01	1	0.0	10	3	10	0.823099500836277	1	Afghanistan	AF	AF	33	66	AF	0							1	Afghanistan	AF	AF	33	66	AF	20220711	https://www.kxxv.com/news/6-000-bees-removed-from-inside-wall-of-omaha-couples-home
1053457653	20220711	202207	2022	2022.5233	EDU	SCHOOL						EDU			BUS	BUSINESS						BUS			0	173	173	17	4	-5.0	3	3	3	-0.53821313240043	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	54.5	-6.5	-2604275	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	20220711	https://www.southwalesguardian.co.uk/news/20269432.runners-riders---full-list-tories-fighting-replace-johnson-pm/
1053457713	20220711	202207	2022	2022.5233	GBR	UNITED KINGDOM	GBR																		0	012	012	01	1	-0.4	6	3	6	-0.53821313240043	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	0							4	Welwyn Hatfield, Hertfordshire, United Kingdom	UK	UKF8	51.75	-0.216667	-2611118	20220711	https://www.southwalesguardian.co.uk/news/20269432.runners-riders---full-list-tories-fighting-replace-johnson-pm/
1053457781	20220711	202207	2022	2022.5233	GOV	PRIME MINISTER						GOV			AFG	AFGHANISTAN	AFG								0	051	051	05	1	3.4	6	3	6	-0.53821313240043	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	59.15	-2.61667	-2611570	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	59.15	-2.61667	-2611570	20220711	https://www.southwalesguardian.co.uk/news/20269432.runners-riders---full-list-tories-fighting-replace-johnson-pm/
1053457802	20220711	202207	2022	2022.5233	GOV	ATTORNEY GENERAL						GOV			GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	12	3	12	-0.53821313240043	4	Sunak, Daykondi, Afghanistan	AF	AF41	33.9224	65.8281	-3393903	4	Saffron Walden, Essex, United Kingdom	UK	UKE4	52.0167	0.25	-2606767	4	Saffron Walden, Essex, United Kingdom	UK	UKE4	52.0167	0.25	-2606767	20220711	https://www.southwalesguardian.co.uk/news/20269432.runners-riders---full-list-tories-fighting-replace-johnson-pm/
