1053606086	20220712	202207	2022	2022.5260	AFG	AFGHANISTAN	AFG								HLH	HOSPITAL						HLH			0	181	181	18	4	-9.0	30	6	30	-10.652323170137	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220712	https://www.iranherald.com/news/272616799/un-thousands-of-children-suffer-grave-abuses-in-war-zones
1053606454	20220712	202207	2022	2022.5260	EDU	SCHOOL						EDU			AFGINSTAL	TALIBAN	AFG	TAL				INS			0	190	190	19	4	-10.0	30	6	30	-10.652323170137	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220712	https://www.iranherald.com/news/272616799/un-thousands-of-children-suffer-grave-abuses-in-war-zones
1053606606	20220712	202207	2022	2022.5260	GOV	PRESIDENT						GOV			ISR	ISRAEL	ISR								1	036	036	03	1	4.0	1	1	1	-1.73837461973055	4	Myah, Ghazni, Afghanistan	AF	AF08	33.7074	67.4596	-3384015	4	Myah, Ghazni, Afghanistan	AF	AF08	33.7074	67.4596	-3384015	4	Myah, Ghazni, Afghanistan	AF	AF08	33.7074	67.4596	-3384015	20220712	https://www.politico.com/newsletters/politico-nightly/2022/07/11/bidens-next-foreign-policy-test-is-here-00045227
1053606626	20220712	202207	2022	2022.5260	GOV	AMBASSADOR						GOV			SAU	SAUDI ARABIA	SAU								1	042	042	04	1	1.9	7	1	7	-1.73837461973055	4	Myah, Ghazni, Afghanistan	AF	AF08	33.7074	67.4596	-3384015	4	Myah, Ghazni, Afghanistan	AF	AF08	33.7074	67.4596	-3384015	4	Myah, Ghazni, Afghanistan	AF	AF08	33.7074	67.4596	-3384015	20220712	https://www.politico.com/newsletters/politico-nightly/2022/07/11/bidens-next-foreign-policy-test-is-here-00045227
1053606687	20220712	202207	2022	2022.5260	HLH	HOSPITAL						HLH			AFGINSTAL	TALIBAN	AFG	TAL				INS			0	190	190	19	4	-10.0	30	6	30	-10.652323170137	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220712	https://www.iranherald.com/news/272616799/un-thousands-of-children-suffer-grave-abuses-in-war-zones
1053610056	20220712	202207	2022	2022.5260											AFG	AFGHANISTAN	AFG								1	043	043	04	1	2.8	10	2	10	0.628024922324685	0							1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220712	https://www.miragenews.com/sharing-talent-at-army-events-817336/
1053610155	20220712	202207	2022	2022.5260	AFG	AFGHANISTAN	AFG								AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	2.87081339712919	1	Afghanistan	AF	AF	33	66	AF	4	Townsville, Queensland, Australia	AS	AS04	-19.2664	146.806	-1605526	1	Afghanistan	AF	AF	33	66	AF	20220712	https://www.miragenews.com/sharing-talent-at-army-events-817336/
1053614279	20220712	202207	2022	2022.5260											AFG	AFGHANISTAN	AFG								0	0356	035	03	1	7.0	4	1	4	-6.96027101940253	0							4	Khorasan, Helmand, Afghanistan	AF	AF10	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	32.2193	63.808	-3380846	20220712	https://icct.nl/publication/turkish-military-offensive-in-syria-consequences-for-counter-terrorism-operations/
1053614314	20220712	202207	2022	2022.5260											COP	SECURITY FORCE						COP			1	1123	112	11	3	-2.0	20	2	20	-4.00540471165364	0							1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220712	https://www.prokerala.com/news/articles/a1296884.html
1053614857	20220712	202207	2022	2022.5260	JUD	PROSECUTOR						JUD													0	090	090	09	2	-2.0	6	2	6	-4.7748670834876	4	Karim Khan, Paktika, Afghanistan	AF	AF29	32.6426	68.9389	6206554	0							4	Karim Khan, Paktika, Afghanistan	AF	AF29	32.6426	68.9389	6206554	20220712	https://theconversation.com/twenty-years-on-the-international-criminal-court-is-doing-more-good-than-its-critics-claim-186382
1053614860	20220712	202207	2022	2022.5260	JUD	PROSECUTOR						JUD			AFG	AFGHANISTAN	AFG								0	090	090	09	2	-2.0	24	2	24	-4.7748670834876	4	Karim Khan, Paktika, Afghanistan	AF	AF29	32.6426	68.9389	6206554	4	Karim Khan, Paktika, Afghanistan	AF	AF29	32.6426	68.9389	6206554	4	Karim Khan, Paktika, Afghanistan	AF	AF29	32.6426	68.9389	6206554	20220712	https://theconversation.com/twenty-years-on-the-international-criminal-court-is-doing-more-good-than-its-critics-claim-186382
1053616174	20220712	202207	2022	2022.5260	AFG	AFGHANISTAN	AFG								OPP	PRISONER						OPP			1	0841	084	08	2	7.0	10	1	10	-2.72727272727272	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220712	https://www.afghanistannews.net/news/272612968/185-prisoners-set-free-from-afghanistans-kandahar-jail
1053616175	20220712	202207	2022	2022.5260	AFGMIL	AFGHANISTAN	AFG					MIL			AFG	AFGHANISTAN	AFG								1	173	173	17	4	-5.0	1	1	1	-2.72727272727272	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220712	https://www.afghanistannews.net/news/272612968/185-prisoners-set-free-from-afghanistans-kandahar-jail
1053616653	20220712	202207	2022	2022.5260	MIL	COMMANDER						MIL			AFG	AFGHANISTAN	AFG								1	173	173	17	4	-5.0	4	1	4	-2.72727272727272	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220712	https://www.afghanistannews.net/news/272612968/185-prisoners-set-free-from-afghanistans-kandahar-jail
1053618432	20220712	202207	2022	2022.5260	AFG	AFGHANISTAN	AFG								AFGINSTAL	TALIBAN	AFG	TAL				INS			1	040	040	04	1	1.0	3	1	3	1.09034267912772	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053618433	20220712	202207	2022	2022.5260	AFG	AFGHAN	AFG								LAB	WORKER						LAB			0	071	071	07	2	7.4	9	3	9	-1.98744146880458	1	Afghanistan	AF	AF	33	66	AF	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	38.5816	-121.494	1659564	20220712	https://www.capradio.org/articles/2022/07/11/as-california-welcomes-ukrainian-refugees-counties-fall-short-on-interpreters/
1053618434	20220712	202207	2022	2022.5260	AFG	AFGHAN	AFG								LAB	WORKER						LAB			0	071	071	07	2	7.4	2	2	2	-2.1084349304796	1	Afghanistan	AF	AF	33	66	AF	1	Ukraine	UP	UP	49	32	UP	1	Afghanistan	AF	AF	33	66	AF	20220712	https://www.capradio.org/articles/2022/07/11/as-california-welcomes-ukrainian-refugees-counties-fall-short-on-interpreters/
1053618436	20220712	202207	2022	2022.5260	AFG	AFGHANISTAN	AFG								QAT	QATARI	QAT								0	040	040	04	1	1.0	2	1	2	1.09034267912772	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053618437	20220712	202207	2022	2022.5260	AFG	AFGHANISTAN	AFG								QAT	QATARI	QAT								0	040	040	04	1	1.0	2	1	2	1.09034267912772	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053618438	20220712	202207	2022	2022.5260	AFG	AFGHANISTAN	AFG								QATGOV	QATAR	QAT					GOV			1	057	057	05	1	8.0	6	2	6	1.19242053050237	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053618440	20220712	202207	2022	2022.5260	AFGINSTAL	TALIBAN	AFG	TAL				INS			AFG	AFGHANISTAN	AFG								1	040	040	04	1	1.0	3	1	3	1.09034267912772	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053618441	20220712	202207	2022	2022.5260	AFGINSTAL	TALIBAN	AFG	TAL				INS			AFGINSTALMED	TALIBAN	AFG	TAL				INS	MED		1	040	040	04	1	1.0	7	1	7	1.09034267912772	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053618442	20220712	202207	2022	2022.5260	AFGINSTAL	TALIBAN	AFG	TAL				INS			QAT	QATARI	QAT								0	040	040	04	1	1.0	1	1	1	1.09034267912772	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053618444	20220712	202207	2022	2022.5260	AFGINSTAL	TALIBAN	AFG	TAL				INS			QAT	QATAR	QAT								1	042	042	04	1	1.9	2	1	2	1.09034267912772	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053618448	20220712	202207	2022	2022.5260	AFGINSTALMED	TALIBAN	AFG	TAL				INS	MED		AFGINSTAL	TALIBAN	AFG	TAL				INS			1	040	040	04	1	1.0	7	1	7	1.09034267912772	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053618449	20220712	202207	2022	2022.5260	AFGMED	AFGHANISTAN	AFG					MED			MOS	ISLAMIC				MOS					0	040	040	04	1	1.0	1	1	1	1.09034267912772	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053618984	20220712	202207	2022	2022.5260	MED	SPOKESMAN						MED			MOS	ISLAMIC				MOS					0	040	040	04	1	1.0	2	1	2	1.09034267912772	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053619031	20220712	202207	2022	2022.5260	MOS	ISLAMIC				MOS					AFGMED	AFGHANISTAN	AFG					MED			0	040	040	04	1	1.0	1	1	1	1.09034267912772	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053619033	20220712	202207	2022	2022.5260	MOS	ISLAMIC				MOS					MED	SPOKESMAN						MED			0	040	040	04	1	1.0	2	1	2	1.09034267912772	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053619110	20220712	202207	2022	2022.5260	QAT	QATAR	QAT																		1	010	010	01	1	0.0	16	2	16	1.19242053050237	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	0							4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053619112	20220712	202207	2022	2022.5260	QAT	QATARI	QAT								AFG	AFGHANISTAN	AFG								0	040	040	04	1	1.0	2	1	2	1.09034267912772	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053619113	20220712	202207	2022	2022.5260	QAT	QATARI	QAT								AFG	AFGHANISTAN	AFG								0	040	040	04	1	1.0	2	1	2	1.09034267912772	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053619114	20220712	202207	2022	2022.5260	QAT	QATARI	QAT								AFGINSTAL	TALIBAN	AFG	TAL				INS			0	040	040	04	1	1.0	1	1	1	1.09034267912772	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053619116	20220712	202207	2022	2022.5260	QAT	QATAR	QAT								AFGINSTAL	TALIBAN	AFG	TAL				INS			1	043	043	04	1	2.8	2	1	2	1.09034267912772	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053619119	20220712	202207	2022	2022.5260	QATGOV	QATAR	QAT					GOV			AFG	AFGHANISTAN	AFG								1	057	057	05	1	8.0	6	2	6	1.19242053050237	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	20220712	https://www.khaama.com/kabul-doha-to-ink-a-deal-on-security-cooperation/
1053620334	20220712	202207	2022	2022.5260	AFGINSTALGOV	TALIBAN	AFG	TAL				INS	GOV		AFGINSTAL	TALIBAN	AFG	TAL				INS			1	051	051	05	1	3.4	2	1	2	1.29449838187703	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220712	https://menafn.com/1104514738/Kabul-Doha-To-Ink-A-Deal-On-Security-Cooperation
1053623319	20220712	202207	2022	2022.5260	AFGINSTAL	TALIBAN	AFG	TAL				INS													1	071	071	07	2	7.4	1	1	1	-0.67567567567568	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							1	Afghanistan	AF	AF	33	66	AF	20220712	https://www.foxnews.com/media/biden-harris-damaged-goods-democrats-look-past-incumbents-record-time-conway
1053623653	20220712	202207	2022	2022.5260	INT	INTERNATIONAL COMMUNITY						INT			MOS	ISLAMIC				MOS					1	040	040	04	1	1.0	10	1	10	0.87336244541485	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	41.3167	69.25	-2579372	20220712	https://akipress.com/news:673377:Islamic_Emirate_of_Afghanistan_hopes_Uzbekistan_meeting_on_Afghanistan_will_strengthen_ties_with_international_community/
1053623716	20220712	202207	2022	2022.5260	KGZGOV	KYRGYZSTAN	KGZ					GOV			RUS	RUSSIAN	RUS								1	046	046	04	1	7.0	2	1	2	0	1	Russia	RS	RS	60	100	RS	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220712	https://akipress.com/news:673376:Foreign_Ministers_of_Kyrgyzstan,_Russia_hold_phone_talks/
1053623718	20220712	202207	2022	2022.5260	KGZGOV	KYRGYZSTAN	KGZ					GOV			RUSGOV	RUSSIAN	RUS					GOV			1	046	046	04	1	7.0	4	1	4	0	1	Russia	RS	RS	60	100	RS	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220712	https://akipress.com/news:673376:Foreign_Ministers_of_Kyrgyzstan,_Russia_hold_phone_talks/
1053623719	20220712	202207	2022	2022.5260	KGZGOV	KYRGYZSTAN	KGZ					GOV			RUSGOV	RUSSIA	RUS					GOV			1	046	046	04	1	7.0	2	1	2	0	1	Russia	RS	RS	60	100	RS	1	Afghanistan	AF	AF	33	66	AF	1	Russia	RS	RS	60	100	RS	20220712	https://akipress.com/news:673376:Foreign_Ministers_of_Kyrgyzstan,_Russia_hold_phone_talks/
1053623803	20220712	202207	2022	2022.5260	MOS	ISLAMIC				MOS					INT	INTERNATIONAL COMMUNITY						INT			1	040	040	04	1	1.0	8	1	8	0.87336244541485	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	41.3167	69.25	-2579372	1	Afghanistan	AF	AF	33	66	AF	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	41.3167	69.25	-2579372	20220712	https://akipress.com/news:673377:Islamic_Emirate_of_Afghanistan_hopes_Uzbekistan_meeting_on_Afghanistan_will_strengthen_ties_with_international_community/
1053623804	20220712	202207	2022	2022.5260	MOS	ISLAMIC				MOS					INT	INTERNATIONAL COMMUNITY						INT			1	040	040	04	1	1.0	2	1	2	0.87336244541485	1	Afghanistan	AF	AF	33	66	AF	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	41.3167	69.25	-2579372	20220712	https://akipress.com/news:673377:Islamic_Emirate_of_Afghanistan_hopes_Uzbekistan_meeting_on_Afghanistan_will_strengthen_ties_with_international_community/
1053623964	20220712	202207	2022	2022.5260	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	1	1	1	-0.67567567567568	1	Afghanistan	AF	AF	33	66	AF	0							1	Afghanistan	AF	AF	33	66	AF	20220712	https://www.foxnews.com/media/biden-harris-damaged-goods-democrats-look-past-incumbents-record-time-conway
1053623968	20220712	202207	2022	2022.5260	USA	NEW YORK	USA																		1	020	020	02	1	3.0	1	1	1	-0.67567567567568	2	New York, United States	US	USNY	42.1497	-74.9384	NY	0							1	Afghanistan	AF	AF	33	66	AF	20220712	https://www.foxnews.com/media/biden-harris-damaged-goods-democrats-look-past-incumbents-record-time-conway
1053624913	20220712	202207	2022	2022.5260	AFG	AFGHAN	AFG																		1	060	060	06	2	6.0	5	2	5	-5.51387012592436	1	Afghanistan	AF	AF	33	66	AF	0							1	Afghanistan	AF	AF	33	66	AF	20220712	https://menafn.com/1104514847/How-Isolating-The-Afghan-Taliban-Could-Mean-More-Young-Landmine-Victims
1053624914	20220712	202207	2022	2022.5260	AFG	AFGHAN	AFG								AFGINSTAL	TALIBAN	AFG	TAL				INS			1	060	060	06	2	6.0	9	1	9	-1.49253731343283	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220712	https://menafn.com/1104514847/How-Isolating-The-Afghan-Taliban-Could-Mean-More-Young-Landmine-Victims
1053625257	20220712	202207	2022	2022.5260	GOV	GOVERNMENT						GOV			RUS	RUSSIA	RUS								0	020	020	02	1	3.0	1	1	1	0.0609013398294698	4	London, London, City of, United Kingdom	UK	UKH9	51.5	-0.116667	-2601889	1	Afghanistan	AF	AF	33	66	AF	1	Iraq	IZ	IZ	33	44	IZ	20220712	https://menafn.com/1104514851/How-Boris-Johnson-Helped-Ukraine-With-Its-Weapons-Shopping
1053625295	20220712	202207	2022	2022.5260	IGOUNO	UNITED NATIONS		UNO				IGO			IGOUNOLEG	UNITED NATIONS		UNO				IGO	LEG		1	057	057	05	1	8.0	35	5	35	6.97637083635585	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220712	http://www.chinaview.cn/20220712/072a1e6b183842c78bcc86833ba2d5e1/c.html
1053625298	20220712	202207	2022	2022.5260	IGOUNOLEG	UNITED NATIONS		UNO				IGO	LEG												1	057	057	05	1	8.0	20	3	20	6.92032502030004	1	Afghanistan	AF	AF	33	66	AF	0							1	Afghanistan	AF	AF	33	66	AF	20220712	http://www.china.org.cn/world/Off_the_Wire/2022-07/12/content_78318698.htm
1053626050	20210712	202107	2021	2021.5260	AFGGOV	AFGHANISTAN	AFG					GOV			AFGINSTALGOV	TALIBAN	AFG	TAL				INS	GOV		0	110	110	11	3	-2.0	2	1	2	-3.88548057259713	4	Baghlan, Baghlan, Afghanistan	AF	AF03	36.1307	68.7083	-3369768	4	Baghlan, Baghlan, Afghanistan	AF	AF03	36.1307	68.7083	-3369768	4	Baghlan, Baghlan, Afghanistan	AF	AF03	36.1307	68.7083	-3369768	20220712	https://justthenews.com/government/security/state-department-slams-afghans-fighting-taliban
1053626051	20210712	202107	2021	2021.5260	AFGINSTALGOV	TALIBAN	AFG	TAL				INS	GOV		AFG	AFGHANISTAN	AFG								0	110	110	11	3	-2.0	2	1	2	-3.88548057259713	4	Baghlan, Baghlan, Afghanistan	AF	AF03	36.1307	68.7083	-3369768	4	Baghlan, Baghlan, Afghanistan	AF	AF03	36.1307	68.7083	-3369768	4	Baghlan, Baghlan, Afghanistan	AF	AF03	36.1307	68.7083	-3369768	20220712	https://justthenews.com/government/security/state-department-slams-afghans-fighting-taliban
