1052901029	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG																		0	073	073	07	2	7.4	2	1	2	0.44792833146697	4	Rohtak, Haryana, India	IN	IN10	28.9	76.5667	-2109525	0							4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611942/scholars-from-30-countries-discuss-afghanistan-post-trump-era-at-18th-world-congress-of-academy-for-business-advancement-in-istanbul
1052901030	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG																		0	073	073	07	2	7.4	8	1	8	0.44792833146697	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	0							4	Rohtak, Haryana, India	IN	IN10	28.9	76.5667	-2109525	20220707	https://www.southeastasiapost.com/news/272611942/scholars-from-30-countries-discuss-afghanistan-post-trump-era-at-18th-world-congress-of-academy-for-business-advancement-in-istanbul
1052901031	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG																		1	120	120	12	3	-4.0	114	10	104	-3.1762755849104	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	0							4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.arabnews.com/node/2117981
1052901032	20220707	202207	2022	2022.5123	AFG	KABUL	AFG								AFGINSTAL	TALIBAN	AFG	TAL				INS			0	043	043	04	1	2.8	176	11	88	-4.41323971915747	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.europesun.com/news/272612099/taliban-offer-free-pass-to-former-corrupt-officials
1052901033	20220707	202207	2022	2022.5123	AFG	AFGHAN	AFG								AFGINSTAL	TALIBAN	AFG	TAL				INS			0	051	051	05	1	3.4	44	11	22	-4.41323971915747	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.europesun.com/news/272612099/taliban-offer-free-pass-to-former-corrupt-officials
1052901034	20220707	202207	2022	2022.5123	AFG	AFGHAN	AFG								AFGINSTAL	TALIBAN	AFG	TAL				INS			0	112	112	11	3	-2.0	55	11	55	-4.41323971915747	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.europesun.com/news/272612099/taliban-offer-free-pass-to-former-corrupt-officials
1052901035	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG								CHN	CHINA	CHN								0	040	040	04	1	1.0	18	6	18	-1.2327728463277	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901036	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG								CHN	CHINA	CHN								0	040	040	04	1	1.0	8	5	8	-1.48156642181564	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Wang Yu, Shaanxi, China	CH	CH26	34.4961	108.618	9207141	4	Wang Yu, Shaanxi, China	CH	CH26	34.4961	108.618	9207141	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901040	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG								EDU	SCHOLAR						EDU			1	040	040	04	1	1.0	10	1	10	0.44792833146697	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611942/scholars-from-30-countries-discuss-afghanistan-post-trump-era-at-18th-world-congress-of-academy-for-business-advancement-in-istanbul
1052901041	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG								GOV	DIPLOMAT						GOV			1	070	070	07	2	7.0	42	5	42	-1.61028283579676	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901042	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG								GOV	DIPLOMAT						GOV			1	070	070	07	2	7.0	28	5	28	-1.61028283579676	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	Iran	IR	IR	32	53	IR	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901043	20220707	202207	2022	2022.5123	AFG	AFGHAN	AFG								GOV	FOREIGN MINIST						GOV			0	1712	171	17	4	-9.2	32	4	32	-2.63798290292794	4	Khorasan, Helmand, Afghanistan	AF	AF10	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	32.2193	63.808	-3380846	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901045	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG								IRN	IRAN	IRN								0	130	130	13	3	-4.4	24	5	24	-1.48156642181564	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	Iran	IR	IR	32	53	IR	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901046	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG								PAK	PAKISTANI	PAK								0	040	040	04	1	1.0	6	1	6	-0.84210526315789	4	Khorasan, Helmand, Afghanistan	AF	AF10	32.2193	63.808	-3380846	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	34.0078	71.5733	-2771364	20220707	https://www.southeastasiapost.com/news/272611692/pakistan-compelled-to-seek-peace-deal-with-proscribed-organization-ttp
1052901047	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG								PAK	PAKISTAN	PAK								0	040	040	04	1	1.0	4	1	4	-0.84210526315789	4	Khorasan, Helmand, Afghanistan	AF	AF10	32.2193	63.808	-3380846	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	34.0078	71.5733	-2771364	4	Khorasan, Helmand, Afghanistan	AF	AF10	32.2193	63.808	-3380846	20220707	https://www.southeastasiapost.com/news/272611692/pakistan-compelled-to-seek-peace-deal-with-proscribed-organization-ttp
1052901048	20220707	202207	2022	2022.5123	AFG	AFGHAN	AFG								PAK	PAKISTAN	PAK								0	042	042	04	1	1.9	2	1	2	-5.43580131208998	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	Pakistan	PK	PK	30	70	PK	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.arabnews.com/node/2117981
1052901049	20220707	202207	2022	2022.5123	AFG	AFGHAN	AFG								PAK	PAKISTAN	PAK								0	042	042	04	1	1.9	2	1	2	-5.43580131208998	1	Pakistan	PK	PK	30	70	PK	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	Pakistan	PK	PK	30	70	PK	20220707	https://www.arabnews.com/node/2117981
1052901050	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG								PAK	PAKISTANI	PAK								0	046	046	04	1	7.0	8	1	8	-0.84210526315789	4	Khorasan, Helmand, Afghanistan	AF	AF10	32.2193	63.808	-3380846	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	34.0078	71.5733	-2771364	20220707	https://www.southeastasiapost.com/news/272611692/pakistan-compelled-to-seek-peace-deal-with-proscribed-organization-ttp
1052901051	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG								PAK	PAKISTAN	PAK								0	046	046	04	1	7.0	2	1	2	-0.84210526315789	4	Khorasan, Helmand, Afghanistan	AF	AF10	32.2193	63.808	-3380846	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	34.0078	71.5733	-2771364	4	Khorasan, Helmand, Afghanistan	AF	AF10	32.2193	63.808	-3380846	20220707	https://www.southeastasiapost.com/news/272611692/pakistan-compelled-to-seek-peace-deal-with-proscribed-organization-ttp
1052901052	20220707	202207	2022	2022.5123	AFG	AFGHAN	AFG								USA	AMERICAN	USA								1	010	010	01	1	0.0	67	12	67	-4.24813975247886	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.europesun.com/news/272612099/taliban-offer-free-pass-to-former-corrupt-officials
1052901053	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG								USA	UNITED STATES	USA								1	100	100	10	3	-5.0	20	2	20	-8.11800172265288	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	1	Afghanistan	AF	AF	33	66	AF	20220707	http://www.khits.com/story/62c600c9249acb793732ef7d/afghan-refugee-living-in-tulsa-reflects-on-the-past-year-after-us-withdraw
1052901054	20220707	202207	2022	2022.5123	AFG	AFGHANISTAN	AFG								USAMED	REUTERS	USA					MED			1	120	120	12	3	-4.0	10	1	10	-5.43580131208998	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.arabnews.com/node/2117981
1052901055	20220707	202207	2022	2022.5123	AFGGOV	AFGHANISTAN	AFG					GOV													1	0831	083	08	2	5.0	20	2	20	-1.56212108964513	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	0							4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://tass.com/world/1476617
1052901058	20220707	202207	2022	2022.5123	AFGINSTAL	TALIBAN	AFG	TAL				INS			AFG	KABUL	AFG								0	042	042	04	1	1.9	176	11	88	-4.41323971915747	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.europesun.com/news/272612099/taliban-offer-free-pass-to-former-corrupt-officials
1052901059	20220707	202207	2022	2022.5123	AFGINSTAL	TALIBAN	AFG	TAL				INS			AFG	KABUL	AFG								0	051	051	05	1	3.4	176	11	88	-4.41323971915747	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.europesun.com/news/272612099/taliban-offer-free-pass-to-former-corrupt-officials
1052901060	20220707	202207	2022	2022.5123	AFGINSTAL	TALIBAN	AFG	TAL				INS			AFGINSTALGOV	TALIBAN	AFG	TAL				INS	GOV		0	172	172	17	4	-5.0	6	1	6	-5.43580131208998	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.arabnews.com/node/2117981
1052901061	20220707	202207	2022	2022.5123	AFGINSTAL	TALIBAN	AFG	TAL				INS			AFGINSTALGOV	TALIBAN	AFG	TAL				INS	GOV		0	172	172	17	4	-5.0	2	1	2	-5.43580131208998	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25.2867	51.5333	-785169	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.arabnews.com/node/2117981
1052901063	20220707	202207	2022	2022.5123	AFGINSTAL	TALIBAN	AFG	TAL				INS			GOV	DIPLOMAT						GOV			1	046	046	04	1	7.0	24	4	24	-2.63798290292794	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901064	20220707	202207	2022	2022.5123	AFGINSTAL	TALIBAN	AFG	TAL				INS			GOV	DIPLOMAT						GOV			1	046	046	04	1	7.0	16	4	16	-2.63798290292794	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	Iran	IR	IR	32	53	IR	1	Iran	IR	IR	32	53	IR	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901065	20220707	202207	2022	2022.5123	AFGINSTAL	TALIBAN	AFG	TAL				INS			RUS	RUSSIA	RUS								1	0874	087	08	2	10.0	10	1	10	-1.68539325842696	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://tass.com/world/1476617
1052901066	20220707	202207	2022	2022.5123	AFGREF	AFGHAN	AFG					REF													1	0233	023	02	1	3.4	6	1	6	0	1	Afghanistan	AF	AF	33	66	AF	0							1	Myanmar	BM	BM	22	98	BM	20220707	https://www.journalgazette.net/local/schools/grant-supports-afghan-refugees-at-fort-wayne-schools/article_dea5a1d8-fd74-11ec-ba8c-5710b3958c63.html
1052901067	20220707	202207	2022	2022.5123	AFGREF	AFGHAN	AFG					REF			PAK	PAKISTAN	PAK								0	042	042	04	1	1.9	6	1	6	-5.43580131208998	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	Pakistan	PK	PK	30	70	PK	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.arabnews.com/node/2117981
1052901271	20220707	202207	2022	2022.5123	CHN	CHINA	CHN								AFG	AFGHANISTAN	AFG								0	040	040	04	1	1.0	18	6	18	-1.2327728463277	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901272	20220707	202207	2022	2022.5123	CHN	CHINA	CHN								AFG	AFGHANISTAN	AFG								0	040	040	04	1	1.0	8	5	8	-1.48156642181564	4	Wang Yu, Shaanxi, China	CH	CH26	34.4961	108.618	9207141	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Wang Yu, Shaanxi, China	CH	CH26	34.4961	108.618	9207141	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901353	20220707	202207	2022	2022.5123	CHRCTH	CATHOLIC				CHR	CTH														1	033	033	03	1	5.2	10	1	10	0	1	Afghanistan	AF	AF	33	66	AF	0							1	Afghanistan	AF	AF	33	66	AF	20220707	https://www.journalgazette.net/local/schools/grant-supports-afghan-refugees-at-fort-wayne-schools/article_dea5a1d8-fd74-11ec-ba8c-5710b3958c63.html
1052901355	20220707	202207	2022	2022.5123	CHRCTH	CATHOLIC				CHR	CTH														1	060	060	06	2	6.0	10	1	10	0	1	Afghanistan	AF	AF	33	66	AF	0							1	Afghanistan	AF	AF	33	66	AF	20220707	https://www.journalgazette.net/local/schools/grant-supports-afghan-refugees-at-fort-wayne-schools/article_dea5a1d8-fd74-11ec-ba8c-5710b3958c63.html
1052901555	20220707	202207	2022	2022.5123	CVL	COMMUNITY						CVL			AFG	AFGHANISTAN	AFG								1	043	043	04	1	2.8	4	1	4	4.33815350389321	3	Town Of Vienna, Virginia, United States	US	USVA	38.8996	-77.2596	2391461	1	Afghanistan	AF	AF	33	66	AF	3	Town Of Vienna, Virginia, United States	US	USVA	38.8996	-77.2596	2391461	20220707	http://www.mcleanconnection.com/news/2022/jul/06/naturalization-ceremony-uscis-held-town-vienna/
1052901556	20220707	202207	2022	2022.5123	CVL	COMMUNITY						CVL			AFG	AFGHANISTAN	AFG								1	043	043	04	1	2.8	1	1	1	4.33815350389321	3	Town Of Vienna, Virginia, United States	US	USVA	38.8996	-77.2596	2391461	1	Afghanistan	AF	AF	33	66	AF	1	Democratic Republic Of The Congo	CG	CG	0	25	CG	20220707	http://www.mcleanconnection.com/news/2022/jul/06/naturalization-ceremony-uscis-held-town-vienna/
1052901638	20220707	202207	2022	2022.5123	EDU	SCHOLAR						EDU			AFG	AFGHANISTAN	AFG								1	040	040	04	1	1.0	2	1	2	0.44792833146697	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611942/scholars-from-30-countries-discuss-afghanistan-post-trump-era-at-18th-world-congress-of-academy-for-business-advancement-in-istanbul
1052901639	20220707	202207	2022	2022.5123	EDU	SCHOLAR						EDU			AFG	AFGHANISTAN	AFG								1	040	040	04	1	1.0	4	1	4	0.44792833146697	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	United States	US	US	39.828175	-98.5795	US	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611942/scholars-from-30-countries-discuss-afghanistan-post-trump-era-at-18th-world-congress-of-academy-for-business-advancement-in-istanbul
1052901851	20220707	202207	2022	2022.5123	GOV	DIPLOMAT						GOV			AFGINSTAL	TALIBAN	AFG	TAL				INS			1	023	023	02	1	3.4	24	4	24	-2.63798290292794	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901852	20220707	202207	2022	2022.5123	GOV	DIPLOMAT						GOV			AFGINSTAL	TALIBAN	AFG	TAL				INS			1	023	023	02	1	3.4	8	4	8	-2.63798290292794	1	Iran	IR	IR	32	53	IR	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901853	20220707	202207	2022	2022.5123	GOV	DIPLOMAT						GOV			AFGINSTAL	TALIBAN	AFG	TAL				INS			1	023	023	02	1	3.4	8	4	8	-2.63798290292794	1	Iran	IR	IR	32	53	IR	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	Iran	IR	IR	32	53	IR	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901854	20220707	202207	2022	2022.5123	GOV	PUBLIC SECTOR						GOV			AFGINSTAL	TALIBAN	AFG	TAL				INS			0	030	030	03	1	4.0	10	1	10	0.44792833146697	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611942/scholars-from-30-countries-discuss-afghanistan-post-trump-era-at-18th-world-congress-of-academy-for-business-advancement-in-istanbul
1052901855	20220707	202207	2022	2022.5123	GOV	DIPLOMAT						GOV			AFGINSTAL	TALIBAN	AFG	TAL				INS			1	046	046	04	1	7.0	24	4	24	-2.63798290292794	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901856	20220707	202207	2022	2022.5123	GOV	DIPLOMAT						GOV			AFGINSTAL	TALIBAN	AFG	TAL				INS			1	046	046	04	1	7.0	16	4	16	-2.63798290292794	1	Iran	IR	IR	32	53	IR	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	Iran	IR	IR	32	53	IR	20220707	https://www.southeastasiapost.com/news/272611911/us-says-its-too-early-to-consider-recognition-of-taliban
1052901857	20220707	202207	2022	2022.5123	GOV	PUBLIC SECTOR						GOV			AFGINSTAL	TALIBAN	AFG	TAL				INS			0	100	100	10	3	-5.0	10	1	10	0.44792833146697	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20220707	https://www.southeastasiapost.com/news/272611942/scholars-from-30-countries-discuss-afghanistan-post-trump-era-at-18th-world-congress-of-academy-for-business-advancement-in-istanbul
1052901938	20220707	202207	2022	2022.5123	GOV	REGIME						GOV			USA	AMERICAN	USA								0	060	060	06	2	6.0	2	1	2	0	1	Afghanistan	AF	AF	33	66	AF	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	20220707	https://www.journalgazette.net/local/schools/grant-supports-afghan-refugees-at-fort-wayne-schools/article_dea5a1d8-fd74-11ec-ba8c-5710b3958c63.html
